query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|NP_253005.1|ARO:3004069|MvaT,gb|BCT36862.1|ARO:3007825|GES-47,23.881,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|AAF34336.1|ARO:3001080|SHV-22,gb|CAA39164.1|ARO:3001064|SHV-5,99.231,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAG34105.1|ARO:3000993|TEM-129,gb|CAA46344.1|ARO:3000880|TEM-8,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABD58917.1|ARO:3002615|aadA15,gb|ABG72894.1|ARO:3002621|aadA24,93.359,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGC54798.1|ARO:3002107|CMY-94,gb|WP_065102238.1|ARO:3005185|CMY-140,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76113.1|ARO:3002174|MIR-9,gb|AIT76111.1|ARO:3002175|MIR-10,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ19601.1|ARO:3002421|OKP-A-4,gb|WP_023289605.1|ARO:3006141|OKP-A-17,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGU91756.1|ARO:3002359|NDM-9,gb|XHO32899.1|ARO:3008418|NDM-73,99.259,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGZ83156.1|ARO:3001547|OXA-360,gb|ENV45890.1|ARO:3001733|OXA-277,94.928,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CBH19182.1|ARO:3002057|CMY-46,gb|BDT38920.1|ARO:3008120|CMY-183,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEB98920.1|ARO:3001479|OXA-194,gb|ABK34774.1|ARO:3001615|OXA-66,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD22539.1|ARO:3000923|TEM-54,gb|WP_165539487.1|ARO:3000901|TEM-31,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADZ75467.1|ARO:3002322|KPC-12,gb|AAK70220.1|ARO:3002312|KPC-2,99.659,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73452.1|ARO:3002094|CMY-81,gb|ADH82410.1|ARO:3002058|CMY-47,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK13078.1|ARO:3002195|IMP-4,gb|WP_094009805.1|ARO:3005466|IMP-59,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADY02554.1|ARO:3001965|CTX-M-105,gb|AAO61597.1|ARO:3001889|CTX-M-27,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADK92148.1|ARO:3001709|OXA-182,gb|WP_204376235.1|ARO:3006124|OXA-945,93.455,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADI58620.1|ARO:3001660|OXA-176,gb|ABK34774.1|ARO:3001615|OXA-66,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW16409.1|ARO:3001515|OXA-327,gb|QWA20209.1|ARO:3008430|OXA-1009,98.168,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CCJ32596.1|ARO:3001673|OXA-248,gb|WVW91693.1|ARO:3008639|OXA-1229,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA86871.1|ARO:3002841|vatB,gb|AAF63432.1|ARO:3003744|vatF,57.353,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGW83452.1|ARO:3001541|OXA-354,gb|AGW16404.1|ARO:3001510|OXA-322,97.436,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAM88398.1|ARO:3002370|VEB-1,gb|WP_160164840.1|ARO:3006220|VEB-25,99.666,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB97924.1|ARO:3001411|OXA-16,gb|AHX74209.1|ARO:3001409|OXA-14,99.611,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI10727.2|ARO:3001111|SHV-55,gb|CAA39164.1|ARO:3001064|SHV-5,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAW81342.1|ARO:3001619|OXA-71,gb|WP_085562412.1|ARO:3005782|OXA-558,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFW16978.1|ARO:3001352|SHV-168,gb|WP_122630876.1|ARO:3005208|SHV-222,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAC61820.1|ARO:3003151|CARB-22,gb|AIL92327.1|ARO:3003174|CARB-18,99.293,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD70280.1|ARO:3001890|CTX-M-28,gb|AAL02127.1|ARO:3001878|CTX-M-15,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGS82586.1|ARO:3002309|VIM-39,gb|WP_094009807.1|ARO:3005500|VIM-52,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76108.1|ARO:3002144|DHA-13,gb|WP_109545067.1|ARO:3006468|DHA-27,99.736,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA80959.1|ARO:3001357|SHV-173,gb|QYZ89891.1|ARO:3009048|SHV-229,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN63496.1|ARO:3002271|VIM-1,gb|WP_111672914.1|ARO:3005505|VIM-57,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABQ15112.1|ARO:3001802|OXA-141,gb|ULU82657.1|ARO:3008500|OXA-1082,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAS79107.1|ARO:3000998|TEM-134,gb|CAA46344.1|ARO:3000880|TEM-8,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA83855.1|ARO:3000380|FosC,gb|UBS26085.1|ARO:3008459|OXA-1040,25.455,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AIG51284.1|ARO:3001340|SHV-119,gb|WP_063864666.1|ARO:3003590|SHV-190,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAQ51348.1|ARO:3001451|OXA-139,gb|WP_164461290.1|ARO:3005341|OXA-897,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIS39742.1|ARO:3003157|TEM-219,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAC17625.1|ARO:3002518|OCH-5,gb|CAC17626.1|ARO:3002519|OCH-6,97.692,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFG29918.1|ARO:3001670|OXA-231,gb|WP_204376235.1|ARO:3006124|OXA-945,94.545,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA65888.1|ARO:3001043|TEM-178,gb|AFN21551.1|ARO:3000890|TEM-19,97.203,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF27727.1|ARO:3002602|aadA2,gb|CAJ13568.1|ARO:3004704|aadA8b,94.981,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABS12249.1|ARO:3002041|CMY-30,gb|WP_065644637.1|ARO:3005196|CMY-141,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA06311.1|ARO:3001869|CTX-M-6,gb|BDD95705.1|ARO:3008142|CTX-M-253,97.595,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO88912.1|ARO:3001895|CTX-M-33,gb|AAL02127.1|ARO:3001878|CTX-M-15,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76115.1|ARO:3002178|MIR-13,gb|WP_045372339.1|ARO:3006861|MIR-21,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAT74613.1|ARO:3003676|AAC(6')-Ib',gb|CAE48335.2|ARO:3002599|AAC6_30_AAC6_Ib,99.457,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADQ38362.1|ARO:3002064|CMY-53,gb|WP_111273851.1|ARO:3005184|CMY-162,98.95,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76118.1|ARO:3001583|OXA-397,gb|ABO33299.1|ARO:3001647|OXA-97,99.286,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ47136.2|ARO:3001135|SHV-81,gb|WP_063864666.1|ARO:3003590|SHV-190,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ17558.1|ARO:3001007|TEM-144,gb|AAY85632.1|ARO:3001006|TEM-143,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ32491.1|ARO:3002622|aadA6/aadA10,gb|CAJ32504.1|ARO:3002606|aadA6,98.529,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAA03776.1|ARO:3000316|mphA,gb|ABI20451.1|ARO:3003741|mphE,39.373,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43417.1|ARO:3002411|OXY-5-1,gb|UPI86066.1|ARO:3008808|OXY-5-11,99.31,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAS89984.1|ARO:3000977|TEM-114,gb|WP_109963600.1|ARO:3000877|TEM-5,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CCP42991.1|ARO:3002525|AAC(2')-Ic,gb|CAC32082.1|ARO:3002527|AAC(2')-Ie,78.652,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFU25641.1|ARO:3002085|CMY-72,gb|ARE65229.1|ARO:3005217|CMY-151,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG12974.1|ARO:3002159|FOX-5,gb|WP_064511492.1|ARO:3006472|FOX-14,97.906,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAG28417.1|ARO:3001956|CTX-M-96,gb|WP_063859976.1|ARO:3005592|CTX-M-169,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIS67613.1|ARO:3003165|CTX-M-157,gb|AAL02127.1|ARO:3001878|CTX-M-15,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGT20529.1|ARO:3002352|GES-23,gb|WP_188331869.1|ARO:3006174|GES-45,99.303,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97956.1|ARO:3001908|CTX-M-46,gb|WP_168247878.1|ARO:3005658|CTX-M-235,98.969,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN41427.1|ARO:3001775|OXA-119,gb|AAK55330.1|ARO:3001768|OXA-118,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAR03105.1|ARO:3001813|OXA-55,gb|QVO43838.1|ARO:3008741|OXA-964,98.616,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP33454.2|ARO:3001089|SHV-31,gb|WP_063864666.1|ARO:3003590|SHV-190,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA27061.1|ARO:3002648|APH(3')-IVa,gb|CAA23892.1|ARO:3002644|APH(3')-IIa,33.594,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23955.1|ARO:3001188|SHV-149,gb|AJO16047.1|ARO:3003156|SHV-189,98.601,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABN69112.2|ARO:3002167|MIR-4,gb|WP_045409557.1|ARO:3002172|MIR-7,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA25717.1|ARO:3002624|ANT(4')-IIa,gb|ABG65740.1|ARO:3002879|linG,39.535,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76092.1|ARO:3002126|CMY-115,gb|WP_032948363.1|ARO:3002121|CMY-109,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADZ54048.1|ARO:3001766|OXA-192,gb|ALC79291.1|ARO:3003633|OXA-476,97.398,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03495.1|ARO:3002567|AAC(6')-Iw,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,84.247,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABS90365.1|ARO:3001928|CTX-M-67,gb|QPO25386.1|ARO:3008134|CTX-M-243,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAS13761.1|ARO:3002280|VIM-10,gb|WP_136512108.1|ARO:3005511|VIM-63,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEE61368.1|ARO:3001487|OXA-210,gb|WP_122630856.1|ARO:3005320|OXA-737,99.273,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADJ94120.1|ARO:3002345|GES-16,gb|MEA9429459.1|ARO:3008188|GES-61,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA64682.1|ARO:3000914|TEM-45,gb|AAL29434.1|ARO:3000949|TEM-82,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAM61952.1|ARO:3000967|TEM-104,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV31690.1|ARO:3001641|OXA-110,gb|WP_114158997.1|ARO:3006046|OXA-854,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACB71165.1|ARO:3002316|KPC-6,gb|AAK70220.1|ARO:3002312|KPC-2,99.659,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAJ14288.1|ARO:3002270|IND-15,gb|WDE35087.1|ARO:3008227|IND-19,98.765,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK64187.1|ARO:3001092|SHV-34,gb|AAA87176.1|ARO:3001066|SHV-7,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44648.1|ARO:3001970|CTX-M-110,gb|WP_168247878.1|ARO:3005658|CTX-M-235,99.31,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV71248.1|ARO:3001635|OXA-82,gb|ABK34774.1|ARO:3001615|OXA-66,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ19615.1|ARO:3002440|OKP-B-7,gb|WP_060655783.1|ARO:3006148|OKP-B-36,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAX56615.1|ARO:3001004|TEM-141,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CBJ06718.1|ARO:3001042|TEM-177,gb|CAA46345.1|ARO:3000894|TEM-24,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44654.1|ARO:3001969|CTX-M-109,gb|WP_109791209.1|ARO:3005639|CTX-M-216,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEB98923.1|ARO:3001482|OXA-197,gb|ABK34774.1|ARO:3001615|OXA-66,98.905,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA37806.1|ARO:3002684|catII,gb|CAA37805.1|ARO:3004656|Ecol_catII,92.019,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAG25831.1|ARO:3002445|OKP-B-12,gb|WP_087833272.1|ARO:3006143|OKP-B-21,98.855,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABW86620.2|ARO:3001941|CTX-M-80,gb|AAT68658.1|ARO:3001873|CTX-M-10,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26549.1|ARO:3002549|AAC(6')-Ic,gb|BAN78519.1|ARO:3004638|AAC(6')-I-48,46.897,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AKO71461.1|ARO:3004608|EreD,gb|CAA27626.1|ARO:3000363|EreB,47.089,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACV69996.1|ARO:3002386|BEL-2,gb|WP_065158950.1|ARO:3006154|BEL-4,99.293,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACI29347.1|ARO:3002495|CTX-M-85,gb|WP_168247878.1|ARO:3005658|CTX-M-235,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAS78754.1|ARO:3002261|IND-5,gb|WP_052769157.1|ARO:3005493|IND-16,90.795,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA26235.1|ARO:3003061|vph,gb|AAA92037.1|ARO:3007075|cph,53.612,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACT66697.1|ARO:3000846|SIM-1,gb|WP_063864722.1|ARO:3005494|SIM-2,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAD95494.1|ARO:3002895|SAT-2,gb|AAP26981.1|ARO:3005045|SatA,36.42,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAG04518.1|ARO:3000149|FosA,gb|QHR93773.1|ARO:3005024|FosL1,61.029,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAB42615.1|ARO:3002394|OXY-1-6,gb|MBG2697728.1|ARO:3008783|OXY-1-19,98.969,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA80105.1|ARO:3001841|ACT-20,gb|WYI22699.1|ARO:3007922|ACT-157,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAB72069.1|ARO:3002201|IMP-10,gb|WP_122630861.1|ARO:3005485|IMP-80,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43419.1|ARO:3002412|OXY-5-2,gb|QMR57622.1|ARO:3008811|OXY-5-8,99.655,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV31691.1|ARO:3001642|OXA-111,gb|ULU82622.1|ARO:3008491|OXA-1073,98.905,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEV91553.1|ARO:3001713|OXA-214,gb|RFX69805.1|ARO:3001721|OXA-265,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71321.1|ARO:3001866|CTX-M-3,gb|UBL87559.1|ARO:3008140|CTX-M-251,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23953.1|ARO:3001186|SHV-147,gb|WP_122630878.1|ARO:3005228|SHV-226,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABA06587.1|ARO:3001120|SHV-65,gb|WP_122630869.1|ARO:3005235|SHV-214,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58985.1|ARO:3002485|LRA-2,gb|WP_122630832.1|ARO:3006893|ALG6-1,49.438,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAW81337.1|ARO:3001614|OXA-65,gb|WP_152315505.1|ARO:3006084|OXA-892,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADK35874.1|ARO:3001470|OXA-170,gb|ADK35869.1|ARO:3001465|OXA-165,99.267,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC25500.1|ARO:3002560|AAC(6')-Iq,gb|AEZ05106.1|ARO:3002587|AAC(6')-I33,68.306,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAM76670.1|ARO:3002625|ANT(4')-IIb,gb|ABG65740.1|ARO:3002879|linG,34.694,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ABB17185.1|ARO:3001914|CTX-M-52,gb|WP_109545064.1|ARO:3005635|CTX-M-212,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGV10830.1|ARO:3002647|APH(3')-IIIa,gb|EPF73263.1|ARO:3004086|APH(3')-VIIIb,34.586,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ACV32636.1|ARO:3001173|SHV-126,gb|AEG79634.1|ARO:3001167|SHV-120,99.631,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA22562.1|ARO:3002878|BcII,gb|AAR20596.1|ARO:3004189|Bla2,91.87,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP43641.1|ARO:3001810|OXA-53,gb|UZQ18800.1|ARO:3008591|OXA-1173,96.0,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADK35870.1|ARO:3001466|OXA-166,gb|ADK35869.1|ARO:3001465|OXA-165,99.267,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABN49111.1|ARO:3001146|SHV-94,gb|WP_064733493.1|ARO:3005236|SHV-207,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJA32743.1|ARO:3003148|OXA-425,gb|WP_109791216.1|ARO:3005869|OXA-654,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG29760.1|ARO:3002258|IND-2a,gb|WDE35087.1|ARO:3008227|IND-19,99.177,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAC85660.1|ARO:3000960|TEM-93,gb|CAG25427.1|ARO:3000999|TEM-135,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AER57903.1|ARO:3001500|OXA-251,gb|AHC31001.1|ARO:3001807|OXA-246,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAR97270.1|ARO:3002334|GES-5,gb|AEX59144.1|ARO:3002347|GES-18,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABC96711.1|ARO:3001016|TEM-149,gb|WP_148044473.1|ARO:3005272|TEM-242,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ94051.1|ARO:3001991|CTX-M-132,gb|WP_085562400.1|ARO:3005620|CTX-M-197,96.907,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADL27533.1|ARO:3002294|VIM-24,gb|UWQ12890.1|ARO:3007821|VIM-84,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AID67109.1|ARO:3001495|OXA-233,gb|WP_122630859.1|ARO:3005885|OXA-677,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEL88491.1|ARO:3001669|OXA-223,gb|WP_152315470.1|ARO:3006049|OXA-857,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGS82587.1|ARO:3002222|IMP-31,gb|WP_240067720.1|ARO:3007462|IMP-92,99.592,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK96394.1|ARO:3002240|CARB-1,gb|AAA25741.1|ARO:3002241|CARB-2,99.653,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA80102.1|ARO:3002113|CMY-101,gb|WP_053390271.1|ARO:3006457|CMY-137,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP43642.1|ARO:3002588|AAC(6')-I30,gb|AEZ05106.1|ARO:3002587|AAC(6')-I33,93.478,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABA42119.2|ARO:3000865|oleD,gb|ABA28305.2|ARO:3000462|mgtA,83.081,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAC46343.1|ARO:3002581|AAC(6')-Ib10,gb|AKN19287.1|ARO:3002578|AAC(6')-Ib7,100.0,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN75444.1|ARO:3001888|CTX-M-26,gb|ACR56321.1|ARO:3001949|CTX-M-89,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC64365.1|ARO:3000230|ANT(2'')-Ia,gb|ABR14060.1|ARO:3002838|lnuD,28.814,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|BAF56185.1|ARO:3002037|CMY-26,gb|WP_063859654.1|ARO:3002118|CMY-106,97.375,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK31370.1|ARO:3002022|CMY-11,gb|WP_156404654.1|ARO:3006479|MOX-14,99.476,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACS44784.1|ARO:3002185|MOX-6,gb|BDT38930.1|ARO:3008393|MOX-25,96.345,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAL80726.1|ARO:3001921|CTX-M-60,gb|AAG34108.1|ARO:3001875|CTX-M-12,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA38525.1|ARO:3002535|AAC(3)-IIc,gb|ABS70977.1|ARO:3004623|AAC(3)-IId,95.804,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGU69251.1|ARO:3001684|OXA-313,gb|WP_063864158.1|ARO:3005739|OXA-509,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFC75523.1|ARO:3001053|TEM-193,gb|AAY85632.1|ARO:3001006|TEM-143,96.853,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHE78014.1|ARO:3001861|IMI-4,gb|AAA93461.1|ARO:3001858|IMI-1,99.658,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30286.1|ARO:3001568|OXA-382,gb|XGJ10591.1|ARO:3008675|OXA-1265,98.905,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA26428.1|ARO:3002630|ANT(9)-Ia,gb|QEQ43477.1|ARO:3005062|ANT(3'')-Ib,42.529,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABI53716.1|ARO:3001649|OXA-99,gb|UTS94212.1|ARO:3008541|OXA-1123,98.905,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIX87991.1|ARO:3003180|KPC-22,gb|WP_063860711.1|ARO:3003145|KPC-21,99.317,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACY74743.1|ARO:3001952|CTX-M-92,gb|BDD95705.1|ARO:3008142|CTX-M-253,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAK12750.1|ARO:3002619|aadA22,gb|ABG72894.1|ARO:3002621|aadA24,98.456,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGK07370.1|ARO:3001694|OXA-257,gb|QWA20201.1|ARO:3008422|OXA-1001,99.275,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA80304.1|ARO:3001406|OXA-11,gb|AHX74209.1|ARO:3001409|OXA-14,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV31688.1|ARO:3001639|OXA-108,gb|ABX45065.1|ARO:3001448|OXA-126,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGU69253.1|ARO:3001686|OXA-315,gb|WP_085562411.1|ARO:3005781|OXA-557,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACS32293.1|ARO:3001935|CTX-M-74,gb|BDD95705.1|ARO:3008142|CTX-M-253,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30283.1|ARO:3001576|OXA-390,gb|AJG01378.1|ARO:3003125|OXA-432,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30284.1|ARO:3001574|OXA-388,gb|WP_152315483.1|ARO:3006062|OXA-870,98.54,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAA77393.1|ARO:3002194|IMP-3,gb|WP_114699282.1|ARO:3005483|IMP-78,99.187,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGU69248.1|ARO:3001443|OXA-121,gb|WP_085562412.1|ARO:3005782|OXA-558,98.905,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEM97674.1|ARO:3002075|CMY-62,gb|WP_071593223.1|ARO:3005204|CMY-143,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ93491.1|ARO:3000986|TEM-124,gb|AAQ93490.1|ARO:3000985|TEM-123,99.298,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAB36902.1|ARO:3002017|CMY-6,gb|WP_122630836.1|ARO:3005176|CMY-158,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
