query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|WP_001985623.1|ARO:3004578|Abau_AbuO,gb|AAO42740.1|ARO:3007123|tet(O/W/O),32.075,lt_40,antibiotic efflux,antibiotic target protection,0
gb|AAS98184.1|ARO:3001106|SHV-49_mut15_1,gb|CAA39164.1|ARO:3001064|SHV-5,82.807,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAS98184.1|ARO:3001106|SHV-49_mut30_1,gb|AFN82060.1|ARO:3001091|SHV-33,65.734,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAS98184.1|ARO:3001106|SHV-49_mut45_1,gb|WP_023341517.1|ARO:3005230|SHV-211,53.333,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAS98184.1|ARO:3001106|SHV-49_mut60_1,gb|WP_122630866.1|ARO:3005242|SHV-209,38.246,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AET05998.1|ARO:3001399|OXA-4_mut15_1,gb|AEQ73521.1|ARO:3001806|OXA-224,83.333,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AET05998.1|ARO:3001399|OXA-4_mut30_1,gb|AEQ73521.1|ARO:3001806|OXA-224,73.091,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AET05998.1|ARO:3001399|OXA-4_mut45_1,gb|AFB82783.1|ARO:3001396|OXA-1,59.41,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AET05998.1|ARO:3001399|OXA-4_mut60_1,gb|AIG22448.1|ARO:3001558|OXA-372,33.333,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ABI74448.1|ARO:3001018|TEM-151_mut15_1,gb|ABI74447.1|ARO:3001019|TEM-152,87.719,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABI74448.1|ARO:3001018|TEM-151_mut30_1,gb|ABI74447.1|ARO:3001019|TEM-152,74.825,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABI74448.1|ARO:3001018|TEM-151_mut45_1,gb|CAA41038.1|ARO:3000878|TEM-6,52.982,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABI74448.1|ARO:3001018|TEM-151_mut60_1,gb|AAT46414.1|ARO:3000987|TEM-125,42.446,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAR89359.1|ARO:3000990|TEM-128_mut15_1,gb|AJO16045.1|ARO:3001392|TEM-215,87.762,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAR89359.1|ARO:3000990|TEM-128_mut30_1,gb|WP_063864901.1|ARO:3001389|TEM-212,72.535,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAR89359.1|ARO:3000990|TEM-128_mut45_1,gb|AJO16045.1|ARO:3001392|TEM-215,58.007,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAR89359.1|ARO:3000990|TEM-128_mut60_1,gb|AEG64812.1|ARO:3001374|TEM-185,42.308,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABV31686.1|ARO:3001637|OXA-106_mut15_1,gb|AHN07456.1|ARO:3001527|OXA-339,87.226,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABV31686.1|ARO:3001637|OXA-106_mut30_1,gb|AHN07463.1|ARO:3001533|OXA-345,71.168,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABV31686.1|ARO:3001637|OXA-106_mut45_1,gb|AAW81341.1|ARO:3001618|OXA-70,54.579,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABV31686.1|ARO:3001637|OXA-106_mut60_1,gb|AJG01375.1|ARO:3003120|OXA-429,39.706,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAB51421.1|ARO:3002686|catP_mut15_1,gb|AAA23018.1|ARO:3004454|Ccol_ACT_CHL,51.456,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAB51421.1|ARO:3002686|catP_mut30_1,gb|AAA23018.1|ARO:3004454|Ccol_ACT_CHL,43.137,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAB51421.1|ARO:3002686|catP_mut45_1,gb|AAA23018.1|ARO:3004454|Ccol_ACT_CHL,34.483,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAA31895.1|ARO:3002533|AAC(3)-IIa_mut15_1,gb|ABS70977.1|ARO:3004623|AAC(3)-IId,84.266,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA31895.1|ARO:3002533|AAC(3)-IIa_mut30_1,gb|ABS70977.1|ARO:3004623|AAC(3)-IId,69.58,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA31895.1|ARO:3002533|AAC(3)-IIa_mut45_1,gb|ABS70977.1|ARO:3004623|AAC(3)-IId,51.228,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA31895.1|ARO:3002533|AAC(3)-IIa_mut60_1,gb|ABS70977.1|ARO:3004623|AAC(3)-IId,41.844,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFG25462.1|ARO:3002220|IMP-29_mut15_1,gb|AAT49070.1|ARO:3002206|IMP-15,78.049,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFG25462.1|ARO:3002220|IMP-29_mut30_1,gb|CAE48334.1|ARO:3002207|IMP-16,66.667,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFG25462.1|ARO:3002220|IMP-29_mut45_1,gb|AAT49070.1|ARO:3002206|IMP-15,52.263,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFG25462.1|ARO:3002220|IMP-29_mut60_1,gb|AAT49070.1|ARO:3002206|IMP-15,28.947,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAY43207.1|ARO:3002338|GES-9_mut15_1,gb|AEZ05107.1|ARO:3002348|GES-19,83.566,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAY43207.1|ARO:3002338|GES-9_mut30_1,gb|AAR97270.1|ARO:3002334|GES-5,69.686,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAY43207.1|ARO:3002338|GES-9_mut45_1,gb|ACS44714.1|ARO:3002340|GES-11,52.448,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAY43207.1|ARO:3002338|GES-9_mut60_1,gb|AEZ05108.1|ARO:3002349|GES-20,46.154,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AET05999.1|ARO:3002300|VIM-30_mut15_1,gb|AFK24647.1|ARO:3002301|VIM-31,82.707,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AET05999.1|ARO:3002300|VIM-30_mut30_1,gb|AFK24647.1|ARO:3002301|VIM-31,71.805,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AET05999.1|ARO:3002300|VIM-30_mut45_1,gb|AFK24647.1|ARO:3002301|VIM-31,55.263,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AET05999.1|ARO:3002300|VIM-30_mut60_1,gb|AAG27703.1|ARO:3002273|VIM-3,43.162,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA28198.1|ARO:3002454|LEN-1_mut15_1,gb|AAL50725.1|ARO:3002478|LEN-15,83.513,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA28198.1|ARO:3002454|LEN-1_mut30_1,gb|AYW19907.1|ARO:3004847|LEN-51,69.203,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA28198.1|ARO:3002454|LEN-1_mut45_1,gb|AYW19907.1|ARO:3004847|LEN-51,55.224,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA28198.1|ARO:3002454|LEN-1_mut60_1,gb|CAP12352.2|ARO:3002471|LEN-24,41.887,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAP22974.1|ARO:3002336|GES-7_mut15_1,gb|AAF27723.1|ARO:3002330|GES-1,82.517,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAP22974.1|ARO:3002336|GES-7_mut30_1,gb|AAK18183.1|ARO:3002337|GES-8,66.316,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAP22974.1|ARO:3002336|GES-7_mut45_1,gb|AEZ05107.1|ARO:3002348|GES-19,56.643,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAP22974.1|ARO:3002336|GES-7_mut60_1,gb|ACS44714.1|ARO:3002340|GES-11,39.007,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|APY23677.1|ARO:3001051|TEM-191_mut15_1,gb|AAM61952.1|ARO:3000967|TEM-104,86.014,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|APY23677.1|ARO:3001051|TEM-191_mut30_1,gb|WP_063864901.1|ARO:3001389|TEM-212,64.685,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|APY23677.1|ARO:3001051|TEM-191_mut45_1,gb|CAD24670.1|ARO:3000900|TEM-30,50.35,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|APY23677.1|ARO:3001051|TEM-191_mut60_1,gb|CAB92324.1|ARO:3000935|TEM-68,41.877,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAA19882.1|ARO:3003562|blaF_mut15_1,gb|AAP97895.1|ARO:3005111|blaS1,62.799,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAA19882.1|ARO:3003562|blaF_mut30_1,gb|AAP97895.1|ARO:3005111|blaS1,50.0,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAA19882.1|ARO:3003562|blaF_mut45_1,gb|AAP97895.1|ARO:3005111|blaS1,39.661,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ98570.1|ARO:3003071|mphF_mut15_1,gb|BAA03776.1|ARO:3000316|mphA,34.982,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ98570.1|ARO:3003071|mphF_mut30_1,gb|BAL43359.1|ARO:3003742|mphG,29.389,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ98570.1|ARO:3003071|mphF_mut45_1,gb|AJE92936.1|ARO:3004541|mphK,25.51,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ98570.1|ARO:3003071|mphF_mut60_1,gb|WP_188331861.1|ARO:3005345|DfrA43_TMP,43.75,40_to_70,antibiotic inactivation,antibiotic target replacement,0
gb|AFQ23962.1|ARO:3001195|SHV-156_mut15_1,gb|CAJ47132.2|ARO:3001131|SHV-77,83.217,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23962.1|ARO:3001195|SHV-156_mut30_1,gb|BAF92780.1|ARO:3001115|SHV-60,67.972,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23962.1|ARO:3001195|SHV-156_mut45_1,gb|AFQ23970.1|ARO:3001203|SHV-165,56.842,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23962.1|ARO:3001195|SHV-156_mut60_1,gb|WP_122630870.1|ARO:3005243|SHV-215,35.507,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AEL17198.1|ARO:3001048|TEM-188_mut15_1,gb|AFN21551.1|ARO:3000890|TEM-19,82.517,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AEL17198.1|ARO:3001048|TEM-188_mut30_1,gb|WP_197749416.1|ARO:3005273|TEM-243,69.231,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AEL17198.1|ARO:3001048|TEM-188_mut45_1,gb|AAY85632.1|ARO:3001006|TEM-143,55.789,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AEL17198.1|ARO:3001048|TEM-188_mut60_1,gb|WP_063864901.1|ARO:3001389|TEM-212,49.648,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN63648.1|ARO:3000844|TUS-1_mut15_1,gb|AAN63647.1|ARO:3000843|MUS-1,68.333,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN63648.1|ARO:3000844|TUS-1_mut30_1,gb|AKN19901.1|ARO:3003842|MUS-2,58.367,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN63648.1|ARO:3000844|TUS-1_mut45_1,gb|AKN19901.1|ARO:3003842|MUS-2,44.351,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN63648.1|ARO:3000844|TUS-1_mut60_1,gb|WP_041449074.1|ARO:3006896|ANA-1,18.75,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAA63714.1|ARO:3002364|PER-2_mut15_1,gb|ADD80743.1|ARO:3002368|PER-6,79.221,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA63714.1|ARO:3002364|PER-2_mut30_1,gb|ADD80743.1|ARO:3002368|PER-6,62.662,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA63714.1|ARO:3002364|PER-2_mut45_1,gb|ADD80743.1|ARO:3002368|PER-6,49.186,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA63714.1|ARO:3002364|PER-2_mut60_1,gb|ADD80743.1|ARO:3002368|PER-6,38.188,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAL29436.1|ARO:3000951|TEM-84_mut15_1,gb|WP_148044474.1|ARO:3000909|TEM-39,88.772,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAL29436.1|ARO:3000951|TEM-84_mut30_1,gb|ACR22829.1|ARO:3001034|TEM-168,73.239,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAL29436.1|ARO:3000951|TEM-84_mut45_1,gb|ACR22829.1|ARO:3001034|TEM-168,52.708,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAL29436.1|ARO:3000951|TEM-84_mut60_1,gb|AAT46414.1|ARO:3000987|TEM-125,41.544,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFV48348.1|ARO:3002324|KPC-14_mut15_1,gb|APG42690.1|ARO:3005361|KPC-28,83.162,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFV48348.1|ARO:3002324|KPC-14_mut30_1,gb|APG42690.1|ARO:3005361|KPC-28,68.276,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFV48348.1|ARO:3002324|KPC-14_mut45_1,gb|AMS25623.1|ARO:3005366|KPC-34,56.071,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFV48348.1|ARO:3002324|KPC-14_mut60_1,gb|APG42690.1|ARO:3005361|KPC-28,45.185,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABQ51091.1|ARO:3002039|CMY-28_mut15_1,gb|CAB36900.1|ARO:3002018|CMY-7,82.94,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABQ51091.1|ARO:3002039|CMY-28_mut30_1,gb|WP_085562396.1|ARO:3005190|CMY-149,70.604,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABQ51091.1|ARO:3002039|CMY-28_mut45_1,gb|WP_065102238.1|ARO:3005185|CMY-140,56.614,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABQ51091.1|ARO:3002039|CMY-28_mut60_1,gb|CAB50867.1|ARO:3002016|CMY-5,42.632,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGJ01153.1|ARO:3002326|KPC-16_mut15_1,gb|AGJ01154.1|ARO:3002327|KPC-17,85.324,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AGJ01153.1|ARO:3002326|KPC-16_mut30_1,gb|AGJ01154.1|ARO:3002327|KPC-17,70.307,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AGJ01153.1|ARO:3002326|KPC-16_mut45_1,gb|AGJ01154.1|ARO:3002327|KPC-17,56.164,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGJ01153.1|ARO:3002326|KPC-16_mut60_1,gb|AUD37084.1|ARO:3005365|KPC-33,41.581,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABV71246.1|ARO:3001633|OXA-79_mut15_1,gb|WP_038350216.1|ARO:3001496|OXA-234,84.672,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABV71246.1|ARO:3001633|OXA-79_mut30_1,gb|WP_038350216.1|ARO:3001496|OXA-234,70.111,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABV71246.1|ARO:3001633|OXA-79_mut45_1,gb|ABV71247.1|ARO:3001634|OXA-80,56.716,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABV71246.1|ARO:3001633|OXA-79_mut60_1,gb|AEL88491.1|ARO:3001669|OXA-223,42.804,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADK34116.1|ARO:3001662|OXA-164_mut15_1,gb|ABO33299.1|ARO:3001647|OXA-97,86.071,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ADK34116.1|ARO:3001662|OXA-164_mut30_1,gb|ACC58995.1|ARO:3001611|OXA-58,65.704,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADK34116.1|ARO:3001662|OXA-164_mut45_1,gb|AIT76118.1|ARO:3001583|OXA-397,55.957,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADK34116.1|ARO:3001662|OXA-164_mut60_1,gb|BAP28835.1|ARO:3003116|OXA-420,36.641,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26685.1|ARO:3002542|AAC(3)-VIIIa_mut15_1,gb|AAA25334.1|ARO:3002543|AAC(3)-IXa,53.405,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26685.1|ARO:3002542|AAC(3)-VIIIa_mut30_1,gb|AAA25334.1|ARO:3002543|AAC(3)-IXa,43.011,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26685.1|ARO:3002542|AAC(3)-VIIIa_mut45_1,gb|BAA78619.1|ARO:3002544|AAC(3)-Xa,40.58,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACK43806.1|ARO:3002617|aadA17_mut15_1,gb|AAC14728.1|ARO:3002603|aadA3,82.89,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACK43806.1|ARO:3002617|aadA17_mut30_1,gb|ABD58917.1|ARO:3002615|aadA15,71.863,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACK43806.1|ARO:3002617|aadA17_mut45_1,gb|AAC14728.1|ARO:3002603|aadA3,55.769,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACK43806.1|ARO:3002617|aadA17_mut60_1,gb|ABD58917.1|ARO:3002615|aadA15,43.548,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABY91281.1|ARO:3001930|CTX-M-69_mut15_1,gb|ABO09821.1|ARO:3001940|CTX-M-79,86.598,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABY91281.1|ARO:3001930|CTX-M-69_mut30_1,gb|ABO09821.1|ARO:3001940|CTX-M-79,72.852,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABY91281.1|ARO:3001930|CTX-M-69_mut45_1,gb|ACV92002.1|ARO:3001932|CTX-M-71,48.11,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABY91281.1|ARO:3001930|CTX-M-69_mut60_1,gb|ACV92002.1|ARO:3001932|CTX-M-71,45.051,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA73933.1|ARO:3000921|TEM-52_mut15_1,gb|CAO98721.1|ARO:3000886|TEM-15,88.028,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA73933.1|ARO:3000921|TEM-52_mut30_1,gb|ACP18864.1|ARO:3001035|TEM-169,69.93,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA73933.1|ARO:3000921|TEM-52_mut45_1,gb|CAO98721.1|ARO:3000886|TEM-15,55.319,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA73933.1|ARO:3000921|TEM-52_mut60_1,gb|AFN69127.1|ARO:3001058|TEM-199,40.925,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAK27847.1|ARO:3002196|IMP-5_mut15_1,gb|AFG73659.1|ARO:3002219|IMP-28,86.939,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAK27847.1|ARO:3002196|IMP-5_mut30_1,gb|AFG73659.1|ARO:3002219|IMP-28,74.286,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAK27847.1|ARO:3002196|IMP-5_mut45_1,gb|AFG73659.1|ARO:3002219|IMP-28,54.878,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA54602.1|ARO:3002155|FOX-1_mut15_1,gb|AAG12974.1|ARO:3002159|FOX-5,80.89,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA54602.1|ARO:3002155|FOX-1_mut30_1,gb|AAG12974.1|ARO:3002159|FOX-5,69.921,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA54602.1|ARO:3002155|FOX-1_mut45_1,gb|AAG12974.1|ARO:3002159|FOX-5,56.728,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA54602.1|ARO:3002155|FOX-1_mut60_1,gb|AAG12974.1|ARO:3002159|FOX-5,42.706,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAF05311.2|ARO:3001872|CTX-M-9_mut15_1,gb|AJU57235.1|ARO:3003169|CTX-M-161,83.162,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAF05311.2|ARO:3001872|CTX-M-9_mut30_1,gb|AJU57235.1|ARO:3003169|CTX-M-161,66.897,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAF05311.2|ARO:3001872|CTX-M-9_mut45_1,gb|ABA62022.1|ARO:3001913|CTX-M-51,52.098,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAF05311.2|ARO:3001872|CTX-M-9_mut60_1,gb|AAF72531.1|ARO:3001876|CTX-M-13,39.59,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ABB59946.1|ARO:3001943|CTX-M-82_mut15_1,gb|CAD70280.1|ARO:3001890|CTX-M-28,84.192,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABB59946.1|ARO:3001943|CTX-M-82_mut30_1,gb|ABO09821.1|ARO:3001940|CTX-M-79,74.825,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABB59946.1|ARO:3001943|CTX-M-82_mut45_1,gb|AAL02127.1|ARO:3001878|CTX-M-15,55.172,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABB59946.1|ARO:3001943|CTX-M-82_mut60_1,gb|EEL41021.1|ARO:3003072|mphL,50.0,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AIL92328.1|ARO:3003175|CARB-19_mut15_1,gb|AIL92327.1|ARO:3003174|CARB-18,83.929,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AIL92328.1|ARO:3003175|CARB-19_mut30_1,gb|ATI44679.1|ARO:3003150|CARB-20,69.286,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AIL92328.1|ARO:3003175|CARB-19_mut45_1,gb|BAC61820.1|ARO:3003151|CARB-22,57.295,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AIL92328.1|ARO:3003175|CARB-19_mut60_1,gb|BAC61820.1|ARO:3003151|CARB-22,43.816,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CDA01504.1|ARO:3002460|LEN-10_mut15_1,gb|CTQ11867.1|ARO:3002457|LEN-7,84.266,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CDA01504.1|ARO:3002460|LEN-10_mut30_1,gb|CAP12346.2|ARO:3002465|LEN-18,68.772,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CDA01504.1|ARO:3002460|LEN-10_mut45_1,gb|CAP12346.2|ARO:3002465|LEN-18,53.381,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CDA01504.1|ARO:3002460|LEN-10_mut60_1,gb|AAU25807.1|ARO:3002456|LEN-5,43.816,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AWU66463.1|ARO:3004867|NDM-24_mut15_1,gb|AKF43458.1|ARO:3003663|NDM-15,82.963,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AWU66463.1|ARO:3004867|NDM-24_mut30_1,gb|AKF43458.1|ARO:3003663|NDM-15,76.208,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AWU66463.1|ARO:3004867|NDM-24_mut45_1,gb|ASC49561.1|ARO:3004862|NDM-19,54.815,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AWU66463.1|ARO:3004867|NDM-24_mut60_1,gb|AYP70146.1|ARO:3004870|NDM-27,41.111,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CBY80143.1|ARO:3002296|VIM-26_mut15_1,gb|AGS82586.1|ARO:3002309|VIM-39,83.27,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CBY80143.1|ARO:3002296|VIM-26_mut30_1,gb|AAN63496.1|ARO:3002271|VIM-1,60.15,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CBY80143.1|ARO:3002296|VIM-26_mut45_1,gb|AJP08641.1|ARO:3003178|VIM-42,56.604,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30273.1|ARO:3001572|OXA-386_mut15_1,gb|AAW81358.1|ARO:3001645|OXA-78,83.577,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30273.1|ARO:3001572|OXA-386_mut30_1,gb|ABF47914.1|ARO:3001627|OXA-91,69.708,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30273.1|ARO:3001572|OXA-386_mut45_1,gb|AAW81358.1|ARO:3001645|OXA-78,56.25,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30273.1|ARO:3001572|OXA-386_mut60_1,gb|AHL30286.1|ARO:3001568|OXA-382,40.959,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAP01453.1|ARO:3001620|OXA-75_mut15_1,gb|AJD07404.1|ARO:3001599|OXA-408,82.847,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAP01453.1|ARO:3001620|OXA-75_mut30_1,gb|AJD07404.1|ARO:3001599|OXA-408,68.132,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAP01453.1|ARO:3001620|OXA-75_mut45_1,gb|AHL30282.1|ARO:3001570|OXA-384,51.111,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAP01453.1|ARO:3001620|OXA-75_mut60_1,gb|AHL30282.1|ARO:3001570|OXA-384,39.033,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ16660.2|ARO:3002024|CMY-13_mut15_1,gb|ACV32310.1|ARO:3002060|CMY-49,85.827,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ16660.2|ARO:3002024|CMY-13_mut30_1,gb|AGZ20169.1|ARO:3002120|CMY-108,69.816,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ16660.2|ARO:3002024|CMY-13_mut45_1,gb|AFZ85213.1|ARO:3002110|CMY-97,55.795,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ16660.2|ARO:3002024|CMY-13_mut60_1,gb|AGZ20169.1|ARO:3002120|CMY-108,43.045,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ28994.1|ARO:3001822|ACT-2_mut15_1,gb|ABL67017.1|ARO:3001823|ACT-3,84.514,70_to_90,antibiotic inactivation,antibiotic inactivation,1
